ID_Faktur ,tgl_trx, Kode_Barang , ID_Apotek ,PelangganID,Kasir_ID,SupplierID,JumlahTerjual,Harga_Satuan,Diskon,TotalPenjualan,Keuntungan,MetodePembayaran,ChannelTransaksi
FKT00797,19/05/2026,PRD096,APT050,PLG092,KRY075,SUP057,5,26000,0.0,130000,15000,Kredit,Apotek Ritel Internal
FKT00798,06/02/2026,PRD012,APT051,PLG026,KRY049,SUP054,2,14000,600.0,27400,3400,Debit,Apotek Ritel Internal
FKT00799,27-06-2026,PRD029,APT073,PLG018,KRY060,SUP096,8,70000,0.0,560000,56000,QRIS,Apotek Ritel Internal
FKT00800,2026-09-23,PRD057,APT037,PLG015,KRY021,SUP067,3,42500,2600.0,124900,30400,Tunai,Apotek Ritel Internal
FKT00801,23/06/2026,PRD024,APT089,PLG016,KRY018,SUP063,1,46000,0.0,46000,8500,Tunai,Apotek Ritel Internal
FKT00802,01/05/2026,PRD092,APT057,PLG010,KRY045,SUP048,10,48000,9600.0,470400,65400,E-Wallet,Apotek Ritel Internal
FKT00803,11-02-2026,PRD054,APT013,PLG011,KRY010,SUP007,1,54000,0.0,54000,7500,Debit,Apotek Ritel Internal
FKT00804,2026-08-09,PRD089,APT088,PLG059,KRY003,SUP070,8,87500,35000.0,665000,145000,QRIS,Apotek Ritel Internal
FKT00805,2026-10-01,PRD045,APT069,PLG005,KRY100,SUP003,1,78500,1600.0,76900,11400,Kredit,Apotek Ritel Internal
FKT00806,26/12/2026,PRD013,APT043,PLG095,KRY046,SUP032,1,79000,7900.0,71100,5100,QRIS,Apotek Ritel Internal
FKT00807,08/04/2026,PRD048,APT078,PLG138,KRY004,SUP033,10,43500,43500.0,391500,16500,QRIS,Apotek Ritel Internal
FKT00808,15/05/2026,PRD021,APT004,PLG090,KRY071,SUP070,10,65000,13000.0,637000,87000,Kredit,Apotek Ritel Internal
FKT00809,03/04/2026,PRD029,APT055,PLG127,KRY107,SUP096,6,70500,0.0,423000,45000,Debit,Apotek Ritel Internal
FKT00810,07-07-2026,PRD034,APT066,PLG135,KRY115,SUP049,1,100500,0.0,100500,24000,Tunai,Apotek Ritel Internal
FKT00811,28-01-2026,PRD047,APT095,PLG125,KRY091,SUP096,1,56500,2800.0,53700,6700,E-Wallet,Apotek Ritel Internal
FKT00812,29-04-2026,PRD064,APT013,PLG037,KRY010,SUP040,10,33500,0.0,335000,95000,Kredit,Apotek Ritel Internal
FKT00813,09/04/2026,PRD031,APT037,PLG022,KRY021,SUP017,1,26500,0.0,26500,4000,Tunai,Apotek Ritel Internal
FKT00814,15-07-2026,PRD004,APT020,PLG048,KRY085,SUP043,2,14500,600.0,28400,5400,Tunai,Apotek Ritel Internal
FKT00815,2026-10-05,PRD113,APT092,PLG087,KRY038,SUP063,5,21500,0.0,107500,30000,Tunai,Apotek Ritel Internal
FKT00816,24/06/2026,PRD070,APT088,PLG015,KRY104,SUP021,1,21500,3200.0,18300,2300,Debit,Apotek Ritel Internal
FKT00817,01-10-2026,PRD066,APT058,PLG133,KRY057,SUP056,1,89000,0.0,89000,9500,QRIS,Apotek Ritel Internal
FKT00818,09/03/2026,PRD031,APT069,PLG071,KRY003,SUP017,10,26500,0.0,265000,40000,E-Wallet,Apotek Ritel Internal
FKT00819,12-06-2026,PRD030,APT024,PLG004,KRY081,SUP084,2,16500,0.0,33000,10000,Debit,Apotek Ritel Internal
FKT00820,2026-04-02,PRD002,APT001,PLG010,KRY072,SUP078,2,52000,0.0,104000,18000,Tunai,Apotek Ritel Internal
FKT00821,24-10-2026,PRD031,APT061,PLG081,KRY009,SUP017,2,26000,2600.0,49400,4400,Debit,Apotek Ritel Internal
FKT00822,13-05-2026,PRD012,APT064,PLG038,KRY027,SUP054,1,15500,0.0,15500,3500,E-Wallet,Apotek Ritel Internal
FKT00823,14-08-2026,PRD004,APT074,PLG016,KRY087,SUP043,10,14500,2900.0,142100,27100,Debit,Apotek Ritel Internal
FKT00824,04/10/2026,PRD068,APT034,PLG020,KRY065,SUP067,2,30500,0.0,61000,11000,QRIS,Apotek Ritel Internal
FKT00825,16/06/2026,PRD096,APT069,PLG019,KRY100,SUP057,5,26000,0.0,130000,15000,E-Wallet,Apotek Ritel Internal
FKT00826,04-07-2026,PRD047,APT066,PLG121,KRY038,SUP096,3,56500,0.0,169500,28500,Debit,Apotek Ritel Internal
FKT00827,18/03/2026,PRD002,APT061,PLG081,KRY066,SUP078,4,52500,0.0,210000,38000,E-Wallet,Apotek Ritel Internal
FKT00828,31/12/2026,PRD025,APT084,PLG009,KRY025,SUP022,2,72000,0.0,144000,35000,Tunai,Apotek Ritel Internal
FKT00829,25/04/2026,PRD120,APT064,PLG108,KRY027,SUP033,5,25000,6200.0,118800,21300,E-Wallet,Apotek Ritel Internal
FKT00830,2026-08-30,PRD059,APT031,PLG050,KRY056,SUP085,6,35500,0.0,213000,33000,Debit,Apotek Ritel Internal
FKT00831,2026-04-29,PRD086,APT011,PLG062,KRY057,SUP068,4,66000,0.0,264000,28000,Debit,Apotek Ritel Internal
FKT00832,14/10/2026,PRD108,APT066,PLG059,KRY058,SUP087,4,56500,4500.0,221500,19500,QRIS,Apotek Ritel Internal
FKT00833,2026-11-22,PRD067,APT013,PLG067,KRY061,SUP074,2,41000,0.0,82000,18000,Kredit,Apotek Ritel Internal
FKT00834,2026-09-16,PRD066,APT065,PLG051,KRY018,SUP056,5,88500,0.0,442500,45000,Kredit,Apotek Ritel Internal
FKT00835,15/05/2026,PRD081,APT045,PLG026,KRY066,SUP039,5,50500,0.0,252500,57500,QRIS,Apotek Ritel Internal
FKT00836,13/12/2026,PRD107,APT034,PLG103,KRY090,SUP059,3,81000,0.0,243000,28500,Debit,Apotek Ritel Internal
FKT00837,22-06-2026,PRD070,APT100,PLG012,KRY008,SUP021,4,21500,8600.0,77400,13400,Kredit,Apotek Ritel Internal
FKT00838,19/11/2026,PRD097,APT028,PLG123,KRY005,SUP039,4,43000,8600.0,163400,23400,E-Wallet,Apotek Ritel Internal
FKT00839,19/04/2026,PRD068,APT069,PLG117,KRY100,SUP067,2,30000,0.0,60000,10000,E-Wallet,Apotek Ritel Internal
FKT00840,2026-05-24,PRD009,APT029,PLG088,KRY007,SUP028,3,78000,4700.0,229300,50800,Kredit,Apotek Ritel Internal
FKT00841,27/05/2026,PRD038,APT017,PLG037,KRY102,SUP020,5,81000,40500.0,364500,57000,QRIS,Apotek Ritel Internal
FKT00842,2026-08-09,PRD066,APT062,PLG026,KRY051,SUP056,1,88500,0.0,88500,9000,Kredit,Apotek Ritel Internal
FKT00843,10/05/2026,PRD113,APT025,PLG028,KRY119,SUP063,1,21000,0.0,21000,5500,QRIS,Apotek Ritel Internal
FKT00844,10-10-2026,PRD087,APT002,PLG011,KRY082,SUP061,1,24500,0.0,24500,2000,Debit,Apotek Ritel Internal
FKT00845,2026-10-20,PRD051,APT013,PLG117,KRY061,SUP047,6,47500,14200.0,270800,27800,Tunai,Apotek Ritel Internal
FKT00846,2026-08-16,PRD056,APT009,PLG036,KRY067,SUP011,4,88000,52800.0,299200,0,Tunai,Apotek Ritel Internal
FKT00847,24-04-2026,PRD038,APT051,PLG071,KRY053,SUP020,3,80500,4800.0,236700,52200,Tunai,Apotek Ritel Internal
FKT00848,2026-12-28,PRD106,APT003,PLG026,KRY120,SUP072,4,72500,0.0,290000,76000,E-Wallet,Apotek Ritel Internal
FKT00849,2026-12-05,PRD071,APT095,PLG003,KRY052,SUP098,1,73000,7300.0,65700,11700,QRIS,Apotek Ritel Internal
FKT00850,05/11/2026,PRD055,APT018,PLG128,KRY116,SUP010,1,66000,6600.0,59400,5400,E-Wallet,Apotek Ritel Internal
FKT00851,16/04/2026,PRD064,APT020,PLG046,KRY005,SUP040,2,32500,1300.0,63700,15700,E-Wallet,Apotek Ritel Internal
FKT00852,01/05/2026,PRD055,APT066,PLG047,KRY113,SUP010,2,65000,13000.0,117000,9000,Kredit,Apotek Ritel Internal
FKT00853,2026-09-08,PRD046,APT035,PLG124,KRY101,SUP085,1,39500,,33600,0,Debit,Apotek Ritel Internal
FKT00854,03-08-2026,PRD038,APT067,PLG030,KRY044,SUP020,2,80000,3200.0,156800,33800,Debit,Apotek Ritel Internal
FKT00855,23-12-2026,PRD012,APT089,PLG126,KRY077,SUP054,2,14500,0.0,29000,5000,Debit,Apotek Ritel Internal
FKT00856,02-11-2026,PRD064,APT032,PLG082,KRY096,SUP040,2,32500,0.0,65000,17000,Debit,Apotek Ritel Internal
FKT00857,28-01-2026,PRD083,APT033,PLG012,KRY023,SUP031,2,35000,1400.0,68600,14600,QRIS,Apotek Ritel Internal
FKT00858,20/04/2026,PRD069,APT013,PLG139,KRY010,SUP061,8,73000,29200.0,554800,30800,Tunai,Apotek Ritel Internal
FKT00859,2026-12-27,PRD041,APT078,PLG017,KRY004,SUP060,2,46000,0.0,92000,24000,QRIS,Apotek Ritel Internal
FKT00860,02/10/2026,PRD083,APT028,PLG042,KRY006,SUP031,2,35000,1400.0,68600,14600,QRIS,Apotek Ritel Internal
FKT00861,2026-04-25,PRD113,APT010,PLG102,KRY120,SUP063,1,21000,0.0,21000,5500,QRIS,Apotek Ritel Internal
FKT00862,20/11/2026,PRD029,APT026,PLG032,KRY048,SUP096,3,70500,,200900,11900,Debit,Apotek Ritel Internal
FKT00863,24-12-2026,PRD079,APT076,PLG006,KRY002,SUP077,4,60500,4800.0,237200,29200,QRIS,Apotek Ritel Internal
FKT00864,18-02-2026,PRD091,APT019,PLG080,KRY101,SUP022,2,19000,1900.0,36100,5100,Debit,Apotek Ritel Internal
FKT00865,21-05-2026,PRD010,APT096,PLG148,KRY061,SUP085,2,49000,0.0,98000,20000,Kredit,Apotek Ritel Internal
FKT00866,15-10-2026,PRD032,APT072,PLG130,KRY041,SUP033,2,81000,8100.0,153900,28900,Debit,Apotek Ritel Internal
FKT00867,07-10-2026,PRD052,APT059,PLG007,KRY104,SUP006,4,22500,0.0,90000,14000,E-Wallet,Apotek Ritel Internal
FKT00868,25/02/2026,PRD039,APT083,PLG022,KRY068,SUP069,3,47000,14100.0,126900,14400,Kredit,Apotek Ritel Internal
FKT00869,2026-05-13,PRD070,APT046,PLG146,KRY098,SUP021,1,21500,0.0,21500,5500,Debit,Apotek Ritel Internal
FKT00870,22-06-2026,PRD003,APT070,PLG105,KRY054,SUP006,1,32000,1600.0,30400,3400,Kredit,Apotek Ritel Internal
FKT00871,07-10-2026,PRD115,APT024,PLG119,KRY081,SUP083,2,63500,19000.0,108000,8000,Tunai,Apotek Ritel Internal
FKT00872,23-02-2026,PRD006,APT013,PLG004,KRY010,SUP025,2,84000,0.0,168000,21000,Kredit,Apotek Ritel Internal
FKT00873,2026-11-16,PRD019,APT082,PLG125,KRY080,SUP043,4,39500,0.0,158000,26000,Tunai,Apotek Ritel Internal
FKT00874,24-06-2026,PRD109,APT069,PLG134,KRY100,SUP029,3,55500,3300.0,163200,29700,QRIS,Apotek Ritel Internal
FKT00875,14-03-2026,PRD077,APT082,PLG096,KRY080,SUP083,2,69500,13900.0,125100,1100,QRIS,Apotek Ritel Internal
FKT00876,26-03-2026,PRD096,APT001,PLG107,KRY072,SUP057,1,25500,3800.0,21700,0,Tunai,Apotek Ritel Internal
FKT00877,09-06-2026,PRD024,APT010,PLG118,KRY110,SUP063,1,45500,0.0,45500,8000,QRIS,Apotek Ritel Internal
FKT00878,04/02/2026,PRD064,APT023,PLG004,KRY030,SUP040,1,32500,600.0,31900,7900,Debit,Apotek Ritel Internal
FKT00879,2026-07-08,PRD047,APT025,PLG139,KRY083,SUP096,3,56000,3400.0,164600,23600,Tunai,Apotek Ritel Internal
FKT00880,21-04-2026,PRD030,APT010,PLG134,KRY120,SUP084,2,16000,600.0,31400,8400,E-Wallet,Apotek Ritel Internal
FKT00881,09-12-2026,PRD025,APT001,PLG060,KRY072,SUP022,1,71500,0.0,71500,17000,QRIS,Apotek Ritel Internal
FKT00882,2026-09-01,PRD038,APT089,PLG014,KRY018,SUP020,2,80000,0.0,160000,37000,Kredit,Apotek Ritel Internal
FKT00883,17/06/2026,PRD087,APT024,PLG101,KRY081,SUP061,4,26000,0.0,104000,14000,Debit,Apotek Ritel Internal
FKT00884,25/09/2026,PRD006,APT061,PLG055,KRY022,SUP025,8,84500,33800.0,642200,54200,Kredit,Apotek Ritel Internal
FKT00885,2026-10-14,PRD078,APT024,PLG031,KRY081,SUP062,3,45000,0.0,135000,22500,Debit,Apotek Ritel Internal
FKT00886,27-08-2026,PRD041,APT041,PLG144,KRY111,SUP060,2,46000,9200.0,82800,14800,Tunai,Apotek Ritel Internal
FKT00887,11-04-2026,PRD059,APT001,PLG080,KRY072,SUP085,1,35500,3600.0,31900,1900,E-Wallet,Apotek Ritel Internal
FKT00888,07-01-2026,PRD003,APT026,PLG123,KRY048,SUP006,1,33000,1600.0,31400,4400,Debit,Apotek Ritel Internal
FKT00889,2026-12-27,PRD003,APT074,PLG121,KRY087,SUP006,2,32000,3200.0,60800,6800,E-Wallet,Apotek Ritel Internal
FKT00890,20-04-2026,PRD106,APT014,PLG046,KRY059,SUP072,1,71500,0.0,71500,18000,Tunai,Apotek Ritel Internal
FKT00891,09/12/2026,PRD119,APT019,PLG005,KRY043,SUP019,5,61000,30500.0,274500,49500,QRIS,Apotek Ritel Internal
FKT00892,28/10/2026,PRD043,APT002,PLG104,KRY109,SUP077,5,56000,0.0,280000,47500,QRIS,Apotek Ritel Internal
FKT00893,2026-06-03,PRD019,APT004,PLG051,KRY071,SUP043,1,40000,2000.0,38000,5000,Tunai,Apotek Ritel Internal
FKT00894,09-06-2026,PRD041,APT033,PLG146,KRY014,SUP060,3,46000,0.0,138000,36000,Tunai,Apotek Ritel Internal
FKT00895,04/04/2026,PRD022,APT060,PLG006,KRY099,SUP075,1,70500,,70500,18000,Debit,Apotek Ritel Internal
FKT00896,10-05-2026,PRD097,APT065,PLG049,KRY083,SUP039,4,42000,0.0,168000,28000,Kredit,Apotek Ritel Internal
FKT00897,28-12-2026,PRD031,APT057,PLG106,KRY029,SUP017,5,26000,13000.0,117000,4500,QRIS,Apotek Ritel Internal
FKT00898,01/06/2026,PRD050,APT010,PLG091,KRY110,SUP076,2,50500,0.0,101000,25000,QRIS,Apotek Ritel Internal
FKT00899,19-01-2026,PRD067,APT014,PLG146,KRY059,SUP074,10,41500,,415000,95000,Debit,Apotek Ritel Internal
FKT00900,17/04/2026,PRD116,APT055,PLG069,KRY107,SUP059,2,25000,0.0,50000,13000,Kredit,Apotek Ritel Internal
FKT00901,2026-04-17,PRD075,APT018,PLG036,KRY116,SUP063,3,76500,4600.0,224900,47900,E-Wallet,Apotek Ritel Internal
FKT00902,2026-01-18,PRD010,APT035,PLG003,KRY094,SUP085,2,49000,0.0,98000,20000,Tunai,Apotek Ritel Internal
FKT00903,06/04/2026,PRD035,APT045,PLG048,KRY066,SUP090,2,38500,0.0,77000,9000,E-Wallet,Apotek Ritel Internal
FKT00904,22/12/2026,PRD047,APT085,PLG065,KRY093,SUP096,2,56500,0.0,113000,19000,Kredit,Apotek Ritel Internal
FKT00905,25/05/2026,PRD112,APT093,PLG028,KRY054,SUP096,2,65000,19500.0,110500,10500,Kredit,Apotek Ritel Internal
FKT00906,2026-12-06,PRD109,APT089,PLG135,KRY026,SUP029,8,56000,22400.0,425600,69600,QRIS,Apotek Ritel Internal
FKT00907,2026-12-06,PRD116,APT096,PLG080,KRY102,SUP059,4,25000,0.0,100000,26000,QRIS,Apotek Ritel Internal
FKT00908,2026-05-07,PRD104,APT029,PLG021,KRY024,SUP065,1,62000,0.0,62000,12500,QRIS,Apotek Ritel Internal
FKT00909,2026-03-20,PRD098,APT036,PLG123,KRY093,SUP046,2,64500,0.0,129000,26000,Kredit,Apotek Ritel Internal
FKT00910,22/11/2026,PRD044,APT045,PLG063,KRY066,SUP093,2,15500,1600.0,29400,2400,QRIS,Apotek Ritel Internal
FKT00911,24/07/2026,PRD107,APT083,PLG109,KRY112,SUP059,2,80000,0.0,160000,17000,E-Wallet,Apotek Ritel Internal
FKT00912,06/12/2026,PRD088,APT035,PLG088,KRY094,SUP087,3,61000,18300.0,164700,29700,QRIS,Apotek Ritel Internal
FKT00913,12/03/2026,PRD004,APT029,PLG024,KRY044,SUP043,2,15000,0.0,30000,7000,Debit,Apotek Ritel Internal
FKT00914,2026-06-09,PRD095,APT003,PLG108,KRY023,SUP086,1,73500,0.0,73500,12000,Tunai,Apotek Ritel Internal
FKT00915,27-08-2026,PRD041,APT076,PLG104,KRY103,SUP060,5,46000,0.0,230000,60000,E-Wallet,Apotek Ritel Internal
FKT00916,2026-09-17,PRD052,APT048,PLG103,KRY106,SUP006,4,22500,0.0,90000,14000,Tunai,Apotek Ritel Internal
FKT00917,06/11/2026,PRD107,APT050,PLG122,KRY075,SUP059,5,80000,0.0,400000,42500,QRIS,Apotek Ritel Internal
FKT00918,2026-08-06,PRD045,APT069,PLG039,KRY003,SUP003,2,79500,3200.0,155800,24800,QRIS,Apotek Ritel Internal
FKT00919,21/09/2026,PRD083,APT045,PLG013,KRY090,SUP031,1,34500,3400.0,31100,4100,Kredit,Apotek Ritel Internal
FKT00920,2026-12-22,PRD043,APT041,PLG076,KRY111,SUP077,2,55000,0.0,110000,17000,Kredit,Apotek Ritel Internal
FKT00921,2026-01-09,PRD034,APT003,PLG029,KRY046,SUP049,4,100000,20000.0,380000,74000,QRIS,Apotek Ritel Internal
FKT00922,2026-04-05,PRD083,APT065,PLG111,KRY033,SUP031,2,35000,1400.0,68600,14600,QRIS,Apotek Ritel Internal
FKT00923,26/09/2026,PRD004,APT032,PLG010,KRY037,SUP043,3,16000,1000.0,47000,12500,Tunai,Apotek Ritel Internal
FKT00924,15-07-2026,PRD083,APT033,PLG078,KRY023,SUP031,2,35000,10500.0,59500,5500,Debit,Apotek Ritel Internal
FKT00925,2026-12-01,PRD006,APT092,PLG030,KRY038,SUP025,3,84500,5100.0,248400,27900,E-Wallet,Apotek Ritel Internal
FKT00926,05-05-2026,PRD004,APT058,PLG056,KRY057,SUP043,1,16000,800.0,15200,3700,Debit,Apotek Ritel Internal
FKT00927,2026-09-14,PRD069,APT092,PLG073,KRY038,SUP061,1,73500,0.0,73500,8000,Kredit,Apotek Ritel Internal
FKT00928,2026-06-15,PRD068,APT097,PLG082,KRY031,SUP067,1,29500,1500.0,28000,3000,QRIS,Apotek Ritel Internal
FKT00929,2026-02-02,PRD083,APT061,PLG118,KRY076,SUP031,2,35500,0.0,71000,17000,Kredit,Apotek Ritel Internal
FKT00930,01/09/2026,PRD001,APT033,PLG089,KRY023,SUP034,1,33000,0.0,33000,7500,E-Wallet,Apotek Ritel Internal
FKT00931,2026-11-09,PRD047,APT067,PLG147,KRY044,SUP096,3,57000,25600.0,145400,4400,Tunai,Apotek Ritel Internal
FKT00932,17-04-2026,PRD060,APT029,PLG081,KRY058,SUP001,3,14000,0.0,42000,4500,E-Wallet,Apotek Ritel Internal
FKT00933,27/03/2026,PRD064,APT040,PLG006,KRY065,SUP040,3,32500,14600.0,82900,10900,Kredit,Apotek Ritel Internal
FKT00934,28-12-2026,PRD012,APT037,PLG055,KRY021,SUP054,3,14500,4400.0,39100,3100,Kredit,Apotek Ritel Internal
FKT00935,09-10-2026,PRD087,APT040,PLG072,KRY065,SUP061,4,26000,0.0,104000,14000,Debit,Apotek Ritel Internal
FKT00936,15-09-2026,PRD046,APT087,PLG127,KRY077,SUP085,1,40000,0.0,40000,6000,QRIS,Apotek Ritel Internal
FKT00937,24/07/2026,PRD060,APT032,PLG119,KRY037,SUP001,3,14000,0.0,42000,4500,Kredit,Apotek Ritel Internal
FKT00938,2026-08-03,PRD072,APT062,PLG036,KRY019,SUP015,3,42500,0.0,127500,22500,Tunai,Apotek Ritel Internal
FKT00939,16-06-2026,PRD019,APT063,PLG024,KRY084,SUP043,1,39500,4000.0,35500,2500,Kredit,Apotek Ritel Internal
FKT00940,10/10/2026,PRD023,APT092,PLG118,KRY038,SUP097,4,56500,0.0,226000,34000,QRIS,Apotek Ritel Internal
FKT00941,01/04/2026,PRD025,APT045,PLG063,KRY090,SUP022,10,71000,106500.0,603500,58500,E-Wallet,Apotek Ritel Internal
FKT00942,2026-12-27,PRD038,APT093,PLG041,KRY032,SUP020,2,79500,0.0,159000,36000,Tunai,Apotek Ritel Internal
FKT00943,2026-12-16,PRD101,APT100,PLG099,KRY008,SUP033,4,34000,13600.0,122400,14400,E-Wallet,Apotek Ritel Internal
FKT00944,03-03-2026,PRD069,APT099,PLG007,KRY063,SUP061,2,74500,0.0,149000,18000,Kredit,Apotek Ritel Internal
FKT00945,21/01/2026,PRD082,APT051,PLG113,KRY053,SUP062,4,74500,0.0,298000,58000,Debit,Apotek Ritel Internal
FKT00946,24-10-2026,PRD011,APT016,PLG106,KRY085,SUP026,2,49000,,93100,8100,QRIS,Apotek Ritel Internal
FKT00947,15-04-2026,PRD107,APT049,PLG063,KRY097,SUP059,1,80000,1600.0,78400,6900,Debit,Apotek Ritel Internal
FKT00948,19-08-2026,PRD065,APT060,PLG036,KRY019,SUP039,2,80500,0.0,161000,36000,Debit,Apotek Ritel Internal
FKT00949,16-10-2026,PRD033,APT095,PLG041,KRY091,SUP021,2,23500,900.0,46100,11100,QRIS,Apotek Ritel Internal
FKT00950,2026-12-10,PRD099,APT025,PLG059,KRY004,SUP002,5,63500,0.0,317500,50000,E-Wallet,Apotek Ritel Internal
FKT00951,07/01/2026,PRD083,APT077,PLG133,KRY117,SUP031,2,35000,10500.0,59500,5500,QRIS,Apotek Ritel Internal
FKT00952,28/10/2026,PRD037,APT036,PLG125,KRY093,SUP054,5,52000,0.0,260000,27500,Kredit,Apotek Ritel Internal
FKT00953,2026-01-08,PRD005,APT022,PLG053,KRY015,SUP086,1,80000,4000.0,76000,8500,Tunai,Apotek Ritel Internal
FKT00954,2026-11-15,PRD065,APT065,PLG004,KRY083,SUP039,5,81500,40800.0,366700,54200,QRIS,Apotek Ritel Internal
FKT00955,2026-07-06,PRD046,APT010,PLG085,KRY034,SUP085,1,40500,2000.0,38500,4500,E-Wallet,Apotek Ritel Internal
FKT00956,2026-02-10,PRD005,APT057,PLG064,KRY032,SUP086,1,80500,0.0,80500,13000,QRIS,Apotek Ritel Internal
FKT00957,27-04-2026,PRD052,APT004,PLG069,KRY071,SUP006,1,22500,1100.0,21400,2400,Tunai,Apotek Ritel Internal
FKT00958,09/03/2026,PRD005,APT023,PLG150,KRY030,SUP086,2,80000,,144000,9000,Tunai,Apotek Ritel Internal
FKT00959,13/06/2026,PRD006,APT047,PLG114,KRY047,SUP025,2,84000,0.0,168000,21000,QRIS,Apotek Ritel Internal
FKT00960,03-11-2026,PRD065,APT060,PLG029,KRY093,SUP039,6,82000,0.0,492000,117000,E-Wallet,Apotek Ritel Internal
FKT00961,22/08/2026,PRD029,APT039,PLG070,KRY045,SUP096,3,70500,0.0,211500,22500,E-Wallet,Apotek Ritel Internal
FKT00962,26-05-2026,PRD034,APT088,PLG064,KRY044,SUP049,1,100000,0.0,100000,23500,Kredit,Apotek Ritel Internal
FKT00963,2026-02-27,PRD113,APT048,PLG082,KRY106,SUP063,2,21000,0.0,42000,11000,Kredit,Apotek Ritel Internal
FKT00964,11/12/2026,PRD110,APT043,PLG138,KRY106,SUP053,1,53500,2700.0,50800,9300,QRIS,Apotek Ritel Internal
FKT00965,2026-06-07,PRD038,APT053,PLG027,KRY020,SUP020,6,80000,9600.0,470400,101400,QRIS,Apotek Ritel Internal
FKT00966,26/11/2026,PRD019,APT014,PLG041,KRY073,SUP043,8,39000,6200.0,305800,41800,Kredit,Apotek Ritel Internal
FKT00967,16/06/2026,PRD112,APT085,PLG095,KRY019,SUP096,2,66000,0.0,132000,32000,Debit,Apotek Ritel Internal
FKT00968,2026-08-19,PRD064,APT078,PLG002,KRY118,SUP040,1,32500,0.0,32500,8500,QRIS,Apotek Ritel Internal
FKT00969,22-08-2026,PRD002,APT073,PLG054,KRY060,SUP078,1,51500,0.0,51500,8500,Kredit,Apotek Ritel Internal
FKT00970,2026-07-15,PRD064,APT019,PLG056,KRY080,SUP040,2,32500,0.0,65000,17000,QRIS,Apotek Ritel Internal
FKT00971,24-03-2026,PRD054,APT074,PLG121,KRY087,SUP007,4,53500,4300.0,209700,23700,Kredit,Apotek Ritel Internal
FKT00972,08-05-2026,PRD069,APT036,PLG026,KRY093,SUP061,3,73500,0.0,220500,24000,Kredit,Apotek Ritel Internal
FKT00973,24-05-2026,PRD006,APT097,PLG106,KRY031,SUP025,5,85000,0.0,425000,57500,QRIS,Apotek Ritel Internal
FKT00974,2026-05-11,PRD066,APT078,PLG067,KRY118,SUP056,3,89000,13400.0,253600,15100,Tunai,Apotek Ritel Internal
FKT00975,2026-12-25,PRD037,APT087,PLG115,KRY077,SUP054,1,52000,0.0,52000,5500,Debit,Apotek Ritel Internal
FKT00976,2026-06-09,PRD069,APT094,PLG036,KRY016,SUP061,3,73500,0.0,220500,24000,Kredit,Apotek Ritel Internal
FKT00977,25/01/2026,PRD005,APT099,PLG096,KRY063,SUP086,3,79000,35600.0,201400,0,Debit,Apotek Ritel Internal
FKT00978,2026-10-03,PRD066,APT065,PLG020,KRY083,SUP056,1,89500,4500.0,85000,5500,E-Wallet,Apotek Ritel Internal
FKT00979,23/03/2026,PRD098,APT009,PLG120,KRY067,SUP046,4,65500,0.0,262000,56000,Debit,Apotek Ritel Internal
FKT00980,27-08-2026,PRD104,APT077,PLG085,KRY117,SUP065,1,62500,0.0,62500,13000,E-Wallet,Apotek Ritel Internal
FKT00981,2026-12-21,PRD114,APT089,PLG103,KRY074,SUP057,1,58000,2900.0,55100,5100,Tunai,Apotek Ritel Internal
FKT00982,05/11/2026,PRD030,APT022,PLG084,KRY086,SUP084,3,15500,2300.0,44200,9700,E-Wallet,Apotek Ritel Internal
FKT00983,01/07/2026,PRD082,APT059,PLG049,KRY104,SUP062,1,75000,0.0,75000,15000,E-Wallet,Apotek Ritel Internal
FKT00984,05-11-2026,PRD003,APT013,PLG090,KRY010,SUP006,2,32000,6400.0,57600,3600,QRIS,Apotek Ritel Internal
FKT00985,2026-04-14,PRD048,APT026,PLG056,KRY048,SUP033,1,44000,0.0,44000,6500,Kredit,Apotek Ritel Internal
FKT00986,2026-01-14,PRD085,APT077,PLG098,KRY117,SUP005,2,26500,0.0,53000,9000,Kredit,Apotek Ritel Internal
FKT00987,30-10-2026,PRD008,APT017,PLG149,KRY102,SUP075,1,35500,0.0,35500,6000,Kredit,Apotek Ritel Internal
FKT00988,06-11-2026,PRD120,APT040,PLG054,KRY009,SUP033,4,24500,0.0,98000,20000,E-Wallet,Apotek Ritel Internal
FKT00989,27/02/2026,PRD002,APT036,PLG108,KRY093,SUP078,8,51000,0.0,408000,64000,Debit,Apotek Ritel Internal
FKT00990,03/02/2026,PRD099,APT029,PLG022,KRY084,SUP002,3,63000,18900.0,170100,9600,Tunai,Apotek Ritel Internal
FKT00991,21/05/2026,PRD107,APT005,PLG064,KRY023,SUP059,3,80000,0.0,240000,25500,QRIS,Apotek Ritel Internal
FKT00992,22/12/2026,PRD003,APT060,PLG054,KRY111,SUP006,4,32000,0.0,128000,20000,Kredit,Apotek Ritel Internal
FKT00993,22-03-2026,PRD019,APT051,PLG039,KRY049,SUP043,2,38500,,73200,7200,Tunai,Apotek Ritel Internal
FKT00994,2026-11-21,PRD044,APT086,PLG083,KRY004,SUP093,4,15500,0.0,62000,8000,Kredit,Apotek Ritel Internal
FKT00995,18/01/2026,PRD015,APT039,PLG139,KRY045,SUP018,4,23000,0.0,92000,18000,QRIS,Apotek Ritel Internal
FKT00996,03/05/2026,PRD048,APT006,PLG122,KRY029,SUP033,10,44500,0.0,445000,70000,E-Wallet,Apotek Ritel Internal
